"年月日","分配後的漲跌幅","市場漲跌幅","投組累積報酬","市場累積報酬","投組累積報酬指數","市場累積報酬指數","cummax","dd","market_dd","年","annual_return"
2018-12-11,0.0036,0.0073,1.7273,0.6198,2.7273,1.6198,3.1243,-0.127068463335787,-0.132126018002572,2018,-0.0651651690401355
2018-12-12,6e-04,-0.0052,1.729,0.6113,2.729,1.6113,3.1243,-0.126524341452485,-0.136680240034291,2018,-0.0646042681415596
2018-12-13,-0.0056,-0.0059,1.7136,0.6017,2.7136,1.6017,3.1243,-0.131453445571808,-0.141823831975997,2018,-0.069842484239967
2018-12-14,-0.0112,0.002,1.6833,0.6049,2.6833,1.6049,3.1243,-0.141151617962424,-0.140109301328761,2018,-0.0802602484164793
2018-12-17,0.002,0,1.6886,0.6049,2.6886,1.6049,3.1243,-0.139455237973306,-0.140109301328761,2018,-0.0784207689133123
2018-12-18,-0.0078,-0.0066,1.6677,0.5943,2.6677,1.5943,3.1243,-0.146144736420958,-0.145788684097728,2018,-0.0856090869157884
2018-12-19,-0.0129,-7e-04,1.6332,0.5932,2.6332,1.5932,3.1243,-0.157187209935025,-0.146378054007715,2018,-0.0974047296945748
2018-12-20,0.0022,-0.0013,1.6389,0.5911,2.6389,1.5911,3.1243,-0.155362801267484,-0.147503214744964,2018,-0.0954190200999029
2018-12-21,0.0042,0,1.6501,0.5911,2.6501,1.5911,3.1243,-0.151777998271613,-0.147503214744964,2018,-0.0916197799843225
2018-12-22,-0.0178,-0.0094,1.6028,0.5762,2.6028,1.5762,3.1243,-0.166917389495247,-0.155486498071153,2018,-0.107788947900602
2018-12-24,9e-04,-0.002,1.6051,0.573,2.6051,1.573,3.1243,-0.166181224594309,-0.157201028718388,2018,-0.106985957953712
2018-12-25,0.0073,0.0108,1.624,0.59,2.624,1.59,3.1243,-0.160131869538777,-0.148092584654951,2018,-0.100466955446774
2018-12-26,-0.0043,0.004,1.6126,0.5964,2.6126,1.5964,3.1243,-0.16378068687386,-0.14466352336048,2018,-0.104334947538353
2018-12-27,0.0108,0.01,1.6409,0.6123,2.6409,1.6123,3.1243,-0.154722657875364,-0.13614444920703,2018,-0.0946617649717674
2018-12-28,-0.0069,-0.027,1.6226,0.5688,2.6226,1.5688,3.1243,-0.16057996991326,-0.159451350192885,2018,-0.100908598793462
2019-01-02,-0.012,-0.0135,1.5911,0.5475,2.5911,1.5475,3.1243,-0.170662228339148,-0.170863694813545,2019,-0.012
2019-01-03,0.0136,0.0103,1.6262,0.5635,2.6262,1.5635,3.1243,-0.159427711807445,-0.162291041577368,2019,0.00143680000000002
2019-01-04,0.0027,0.0082,1.6332,0.5762,2.6332,1.5762,3.1243,-0.157187209935025,-0.155486498071153,2019,0.00414067936000007
2019-01-07,0.0059,-0.0027,1.6488,0.572,2.6488,1.572,3.1243,-0.152194091476491,-0.157736819545649,2019,0.010065109368224
2019-01-08,0,0.0115,1.6487,0.59,2.6487,1.59,3.1243,-0.152226098646097,-0.148092584654951,2019,0.010065109368224
2019-01-09,-0.0019,0.0067,1.6437,0.6007,2.6437,1.6007,3.1243,-0.153826457126396,-0.142359622803258,2019,0.00814598566042424
2019-01-10,-3e-04,0.002,1.6428,0.6038,2.6428,1.6038,3.1243,-0.15411452165285,-0.140698671238748,2019,0.00784354186472624
2019-01-11,7e-04,-0.0053,1.6446,0.5953,2.6446,1.5953,3.1243,-0.153538392599942,-0.145252893270467,2019,0.00854903234403159
2019-01-14,0.0137,0.008,1.6807,0.6081,2.6807,1.6081,3.1243,-0.141983804372179,-0.138394770681526,2019,0.0223661540871447
2019-01-15,0.0057,-7e-04,1.696,0.607,2.696,1.607,3.1243,-0.137086707422463,-0.138984140591513,2019,0.0281936411654415
2019-01-16,-0.0032,0.002,1.6874,0.6102,2.6874,1.6102,3.1243,-0.139839324008578,-0.137269609944278,2019,0.0249034215137121
2019-01-17,0.0108,0.0079,1.7163,0.623,2.7163,1.623,3.1243,-0.130589251992446,-0.130411487355336,2019,0.0359723784660602
2019-01-18,-0.0027,0.0047,1.7089,0.6306,2.7089,1.6306,3.1243,-0.13295778254329,-0.126339477068153,2019,0.0331752530442018
2019-01-21,-0.0083,-0.0054,1.6865,0.6218,2.6865,1.6218,3.1243,-0.140127388535032,-0.13105443634805,2019,0.0245998984439348
2019-01-22,0.0056,-7e-04,1.7015,0.6207,2.7015,1.6207,3.1243,-0.135326313094133,-0.131643806258037,2019,0.030337657875221
2019-01-23,0.0078,0.0088,1.7225,0.6349,2.7225,1.6349,3.1243,-0.128604807476875,-0.12403557651093,2019,0.0383742916066476
2019-01-24,0.0027,0.0074,1.7298,0.647,2.7298,1.647,3.1243,-0.126268284095637,-0.117552507501072,2019,0.0411779021939855
2019-01-25,-0.0023,-0.0086,1.7234,0.6327,2.7234,1.6327,3.1243,-0.128316742950421,-0.125214316330904,2019,0.0387831930189395
2019-01-28,0.0037,0,1.7336,0.6327,2.7336,1.6327,3.1243,-0.12505201165061,-0.125214316330904,2019,0.0426266908331097
2019-01-29,0.0105,0.0114,1.7624,0.6514,2.7624,1.6514,3.1243,-0.115833946804084,-0.115195027861123,2019,0.0535742710868572
2019-01-30,0.0146,0,1.8027,0.6514,2.8027,1.6514,3.1243,-0.102935057452869,-0.115195027861123,2019,0.0689564554447253
2019-02-11,0.0084,0.008,1.8264,0.6645,2.8264,1.6645,3.1243,-0.0953493582562494,-0.108176168024004,2019,0.0779356896704608
2019-02-12,-0.0011,-0.0059,1.8232,0.6547,2.8232,1.6547,3.1243,-0.0963735876836411,-0.113426918131162,2019,0.0767499604118234
2019-02-13,1e-04,-0.0026,1.8236,0.6503,2.8236,1.6503,3.1243,-0.0962455590052171,-0.11578439777111,2019,0.0768576354078645
2019-02-14,0.0045,0.0027,1.8363,0.6547,2.8363,1.6547,3.1243,-0.0921806484652562,-0.113426918131162,2019,0.0817034947672
2019-02-15,0.0021,0.0026,1.8423,0.659,2.8423,1.659,3.1243,-0.0902602182888967,-0.111123017573939,2019,0.0839750721062109
2019-02-18,0.0031,0.0026,1.8511,0.6634,2.8511,1.6634,3.1243,-0.0874435873635695,-0.108765537933991,2019,0.0873353948297404
2019-02-19,0.0035,0.0066,1.8609,0.6744,2.8609,1.6744,3.1243,-0.0843068847421822,-0.102871838834119,2019,0.0911410687116445
2019-02-20,-4e-04,0.0072,1.8597,0.6864,2.8597,1.6864,3.1243,-0.084690970777454,-0.0964423489069868,2019,0.0907046122841599
2019-02-21,0.0047,0.0052,1.8732,0.6952,2.8732,1.6952,3.1243,-0.0803700028806453,-0.0917273896270896,2019,0.0958309239618953
2019-02-22,0.0013,0.0039,1.8769,0.7018,2.8769,1.7018,3.1243,-0.0791857376052235,-0.0881911701671668,2019,0.0972555041630458
2019-02-25,-4e-04,6e-04,1.8756,0.7029,2.8756,1.7029,3.1243,-0.0796018308101014,-0.0876018002571796,2019,0.0968166019613808
2019-02-26,0.0046,-0.0019,1.8888,0.6996,2.8888,1.6996,3.1243,-0.0753768844221105,-0.089369909987141,2019,0.101861958330403
2019-02-27,-6e-04,-0.0123,1.887,0.6788,2.887,1.6788,3.1243,-0.0759530134750184,-0.100514359194171,2019,0.101200841155405
2019-03-04,0.0053,0.0033,1.9024,0.6842,2.9024,1.6842,3.1243,-0.0710239093556956,-0.097621088726961,2019,0.107037205613528
2019-03-05,0.0016,7e-04,1.9071,0.6853,2.9071,1.6853,3.1243,-0.0695195723842141,-0.0970317188169739,2019,0.10880846514251
2019-03-06,-0.0096,-0.0091,1.8791,0.67,2.8791,1.67,3.1243,-0.0784815798738916,-0.105229318474068,2019,0.098163903877142
2019-03-07,0.0038,-0.0046,1.89,0.6623,2.89,1.6623,3.1243,-0.0749927983868387,-0.109354907843978,2019,0.102336926711875
2019-03-08,0.0234,0.0132,1.9576,0.6842,2.9576,1.6842,3.1243,-0.0533559517331881,-0.097621088726961,2019,0.128131610796933
2019-03-11,6e-04,0.0026,1.9593,0.6886,2.9593,1.6886,3.1243,-0.0528118298498864,-0.0952636090870124,2019,0.128808489763411
2019-03-12,0.0114,0.0032,1.9931,0.6941,2.9931,1.6941,3.1243,-0.041993406523061,-0.0923167595370766,2019,0.141676906546714
2019-03-13,-0.005,6e-04,1.9783,0.6952,2.9783,1.6952,3.1243,-0.0467304676247479,-0.0917273896270896,2019,0.135968522013981
2019-03-14,0.0152,0.0052,2.0236,0.704,3.0236,1.704,3.1243,-0.0322312197932336,-0.0870124303471925,2019,0.153235243548593
2019-03-15,0.0068,0.0045,2.0441,0.7116,3.0441,1.7116,3.1243,-0.0256697500240054,-0.0829404200600086,2019,0.161077243204724
2019-03-18,0.0027,0.0032,2.0524,0.7171,3.0524,1.7171,3.1243,-0.023013154946708,-0.0799935705100729,2019,0.164212151761376
2019-03-19,-0.0024,0.0057,2.045,0.727,3.045,1.727,3.1243,-0.0253816854975514,-0.0746892413201887,2019,0.161418042597149
2019-03-20,0.0085,0.0089,2.0708,0.7423,3.0708,1.7423,3.1243,-0.0171238357392055,-0.0664916416630947,2019,0.171290095959225
2019-03-21,-0.0175,-0.0176,2.0169,0.7116,3.0169,1.7116,3.1243,-0.034375700156835,-0.0829404200600086,2019,0.150792519279938
2019-03-22,0.0091,0.0051,2.0443,0.7204,3.0443,1.7204,3.1243,-0.0256057356847934,-0.0782254607801114,2019,0.161264731205386
2019-03-25,6e-04,-6e-04,2.046,0.7193,3.046,1.7193,3.1243,-0.0250616138014915,-0.0788148306900985,2019,0.161961490044109
2019-03-26,-0.0016,-0.0019,2.0412,0.716,3.0412,1.716,3.1243,-0.0265979579425791,-0.0805829404200601,2019,0.160102351660038
2019-03-27,8e-04,0.0051,2.0436,0.7248,3.0436,1.7248,3.1243,-0.0258297858720352,-0.0758679811401628,2019,0.161030433541366
2019-03-28,0.0051,0.0165,2.0591,0.7533,3.0591,1.7533,3.1243,-0.0208686745831066,-0.0605979425632234,2019,0.166951688752427
2019-03-29,-0.0015,0.0013,2.0544,0.7555,3.0544,1.7555,3.1243,-0.0223730115545883,-0.0594192027432491,2019,0.165201261219299
2019-04-01,0.0094,0.0037,2.0831,0.762,3.0831,1.762,3.1243,-0.0131869538776686,-0.0559365623660523,2019,0.17615415307476
2019-04-02,0.0081,0.005,2.1079,0.7708,3.1079,1.7708,3.1243,-0.00524917581538265,-0.0512216030861552,2019,0.185681001714666
2019-04-03,0.001,0.0019,2.1111,0.7741,3.1111,1.7741,3.1243,-0.00422494638799087,-0.0494534933561938,2019,0.186866682716381
2019-04-08,-0.006,0.0019,2.0925,0.7774,3.0925,1.7774,3.1243,-0.0101782799347054,-0.0476853836262323,2019,0.179745482620082
2019-04-09,0.005,0.0031,2.1079,0.7829,3.1079,1.7829,3.1243,-0.00524917581538265,-0.0447385340762966,2019,0.185644210033183
2019-04-10,-0.0039,-0.0025,2.0957,0.7785,3.0957,1.7785,3.1243,-0.00915405050731366,-0.0470960137162453,2019,0.181020197614053
2019-04-11,2e-04,0.0062,2.0963,0.7894,3.0963,1.7894,3.1243,-0.00896200748967768,-0.0412558936990999,2019,0.181256401653576
2019-04-12,0.0037,0.0024,2.1078,0.7938,3.1078,1.7938,3.1243,-0.00528118298498859,-0.0388984140591513,2019,0.185627050339694
2019-04-15,0.0062,0.0055,2.1271,0.8037,3.1271,1.8037,3.1271,0,-0.0335940848692671,2019,0.1929779380518
2019-04-16,7e-04,0.0073,2.1294,0.8168,3.1294,1.8168,3.1294,0,-0.0265752250321475,2019,0.193813022608436
2019-04-17,-0.0081,0.0042,2.1042,0.8245,3.1042,1.8245,3.1294,-0.00805266185211218,-0.0224496356622375,2019,0.184143137125308
2019-04-18,0.0088,-0.003,2.1316,0.819,3.1316,1.819,3.1316,0,-0.0253964852121732,2019,0.194563596732011
2019-04-19,4e-04,-0.0036,2.1329,0.8125,3.1329,1.8125,3.1329,0,-0.0288791255893699,2019,0.195041422170703
2019-04-22,0.0013,0.0085,2.1369,0.8278,3.1369,1.8278,3.1369,0,-0.0206815259322761,2019,0.196594976019525
2019-04-23,-0.007,-0.0036,2.1149,0.8212,3.1149,1.8212,3.1369,-0.0070132933788134,-0.0242177453921988,2019,0.188218811187389
2019-04-24,0.0027,-0.0036,2.1233,0.8146,3.1233,1.8146,3.1369,-0.00433549045235737,-0.0277539648521218,2019,0.191427001977595
2019-04-25,-0.0071,-0.0024,2.1012,0.8103,3.1012,1.8103,3.1369,-0.0113806624374382,-0.0300578654093442,2019,0.182967870263554
2019-04-26,-0.0178,0.0024,2.0461,0.8146,3.0461,1.8146,3.1369,-0.0289457744907392,-0.0277539648521218,2019,0.161911042172862
2019-04-29,0.0059,0.0018,2.0639,0.8179,3.0639,1.8179,3.1369,-0.0232713825751538,-0.0259858551221605,2019,0.168766317321682
2019-04-30,0.0095,0.0018,2.0929,0.8212,3.0929,1.8212,3.1369,-0.0140265867576268,-0.0242177453921988,2019,0.179869597336238
2019-05-02,-0.0037,-0.006,2.0816,0.8103,3.0816,1.8103,3.1369,-0.0176288692658356,-0.0300578654093442,2019,0.175504079826094
2019-05-03,-0.009,6e-04,2.0539,0.8114,3.0539,1.8114,3.1369,-0.0264592432018871,-0.0294684954993572,2019,0.164924543107659
2019-05-06,-0.0023,-0.003,2.0468,0.8059,3.0468,1.8059,3.1369,-0.0287226242468678,-0.0324153450492929,2019,0.162245216658512
2019-05-07,0.0077,-0.003,2.0703,0.8004,3.0703,1.8004,3.1369,-0.0212311517740443,-0.0353621945992285,2019,0.171194504826782
2019-05-08,-0.0188,-0.0073,2.0125,0.7873,3.0125,1.7873,3.1369,-0.0396569861965633,-0.042381054436348,2019,0.149176048136039
2019-05-09,-0.0079,-0.0055,1.9887,0.7774,2.9887,1.7774,3.1369,-0.047244094488189,-0.0476853836262323,2019,0.140097557355764
2019-05-10,-0.0264,-0.0185,1.9098,0.7445,2.9098,1.7445,3.1369,-0.0723963148331155,-0.0653129018431206,2019,0.109998981841572
2019-05-13,0.0205,6e-04,1.9694,0.7456,2.9694,1.7456,3.1369,-0.0533966654977843,-0.0647235319331333,2019,0.132753960969324
2019-05-14,0.0042,-0.0019,1.9818,0.7423,2.9818,1.7423,3.1369,-0.049443718320635,-0.0664916416630947,2019,0.137511527605395
2019-05-15,-0.0083,0,1.9572,0.7423,2.9572,1.7423,3.1369,-0.0572858554623991,-0.0664916416630947,2019,0.12807018192627
2019-05-16,-0.0181,-0.0126,1.9036,0.7204,2.9036,1.7204,3.1369,-0.0743727884216902,-0.0782254607801114,2019,0.107652111633405
2019-05-17,-0.0162,-0.0064,1.8567,0.7094,2.8567,1.7094,3.1369,-0.0893238547610697,-0.0841191598799829,2019,0.0897081474249439
2019-05-20,0.0157,0.0026,1.9014,0.7138,2.9014,1.7138,3.1369,-0.0750741177595716,-0.0817616802400343,2019,0.106816565339515
2019-05-21,-0.0097,-0.0045,1.8731,0.7062,2.8731,1.7062,3.1369,-0.084095763333227,-0.0858336905272182,2019,0.0960804446557222
2019-05-22,0.0023,-0.0103,1.8798,0.6886,2.8798,1.6886,3.1369,-0.0819598967133157,-0.0952636090870124,2019,0.0986014296784303
2019-05-23,0.0017,0.0058,1.8847,0.6985,2.8847,1.6985,3.1369,-0.0803978450062163,-0.0899592798971282,2019,0.100469052108884
2019-05-24,0.0062,-0.0032,1.9026,0.693,2.9026,1.693,3.1369,-0.0746915744843635,-0.0929061294470639,2019,0.107291960231959
2019-05-27,-0.0101,-0.0097,1.8732,0.6766,2.8732,1.6766,3.1369,-0.0840638847269598,-0.101693099014145,2019,0.0961083114336159
2019-05-28,0.0109,0.0033,1.9047,0.6821,2.9047,1.6821,3.1369,-0.0740221237527494,-0.0987462494642091,2019,0.108055892028242
2019-05-29,0.0089,0.0078,1.9306,0.6952,2.9306,1.6952,3.1369,-0.0657655647295099,-0.0917273896270896,2019,0.117917589467293
2019-05-30,0.0023,0.011,1.9374,0.7138,2.9374,1.7138,3.1369,-0.0635978195033312,-0.0817616802400343,2019,0.120488799923068
2019-05-31,-0.0017,0.0032,1.9323,0.7193,2.9323,1.7193,3.1369,-0.0652236284229654,-0.0788148306900985,2019,0.118583968963199
2019-06-03,0.0035,0.0051,1.9427,0.7281,2.9427,1.7281,3.1369,-0.0619082533711625,-0.0740998714102015,2019,0.12249901285457
2019-06-04,-0.012,-0.0146,1.9074,0.7029,2.9074,1.7029,3.1369,-0.0731614013835314,-0.0876018002571796,2019,0.109029024700315
2019-06-05,0.0048,0.0122,1.9213,0.7237,2.9213,1.7237,3.1369,-0.0687302751123721,-0.0764573510501501,2019,0.114352364018877
2019-06-06,0.0128,0.007,1.9588,0.7357,2.9588,1.7357,3.1369,-0.0567757977621217,-0.0700278611230176,2019,0.128616074278318
2019-06-10,-0.0033,0.0025,1.9491,0.7401,2.9491,1.7401,3.1369,-0.0598680225700532,-0.067670381483069,2019,0.1248916412332
2019-06-11,0.003,0,1.9578,0.7401,2.9578,1.7401,3.1369,-0.0570945838247952,-0.067670381483069,2019,0.1282663161569
2019-06-12,-0.003,-0.005,1.949,0.7314,2.949,1.7314,3.1369,-0.0598999011763206,-0.07233176168024,2019,0.124881517208429
2019-06-13,8e-04,-0.007,1.9514,0.7193,2.9514,1.7193,3.1369,-0.0591348146259045,-0.0788148306900985,2019,0.125781422422195
2019-06-14,0.0043,0.0045,1.9641,0.727,2.9641,1.727,3.1369,-0.0550862316299531,-0.0746892413201887,2019,0.130622282538611
2019-06-17,0.0064,0.0152,1.983,0.7533,2.983,1.7533,3.1369,-0.049061175045427,-0.0605979425632234,2019,0.137858265146858
2019-06-18,0.0035,0.0094,1.9934,0.7697,2.9934,1.7697,3.1369,-0.0457457999936242,-0.0518109729961423,2019,0.141840769074872
2019-06-19,0.0085,0.0043,2.0188,0.7774,3.0188,1.7774,3.1369,-0.0376486340017214,-0.0476853836262323,2019,0.151546415612008
2019-06-20,-0.005,-0.0037,2.0036,0.7708,3.0036,1.7708,3.1369,-0.0424941821543562,-0.0512216030861552,2019,0.145788683533948
2019-06-21,0.0025,0.0043,2.0111,0.7785,3.0111,1.7785,3.1369,-0.0401032866843062,-0.0470960137162453,2019,0.148653155242783
2019-06-24,-0.0132,-0.0068,1.9715,0.7664,2.9715,1.7664,3.1369,-0.0527272147661704,-0.0535790827261038,2019,0.133490933593578
2019-06-25,0.0073,-6e-04,1.9932,0.7653,2.9932,1.7653,3.1369,-0.045809557206159,-0.0541684526360909,2019,0.141765417408811
2019-06-26,0.0018,0.0112,1.9986,0.7851,2.9986,1.7851,3.1369,-0.0440881124677229,-0.0435597942563224,2019,0.143820595160147
2019-06-27,0.0107,0.0074,2.0305,0.7982,3.0305,1.7982,3.1369,-0.0339188370684433,-0.0365409344192028,2019,0.156059475528361
2019-06-28,0.0049,0.0073,2.0455,0.8114,3.0455,1.8114,3.1369,-0.0291370461283432,-0.0294684954993572,2019,0.16172416695845
2019-07-01,0.0017,-0.0036,2.0506,0.8048,3.0506,1.8048,3.1369,-0.0275112372087091,-0.0330047149592799,2019,0.163699098042279
2019-07-02,-0.0014,-0.0067,2.0463,0.7927,3.0463,1.7927,3.1369,-0.0288820172782045,-0.0394877839691385,2019,0.16206991930502
2019-07-03,0.0046,0.0037,2.0604,0.7993,3.0604,1.7993,3.1369,-0.0243871337945104,-0.0359515645092156,2019,0.167415440933823
2019-07-04,-0.0026,-0.0037,2.0526,0.7927,3.0526,1.7927,3.1369,-0.0268736650833625,-0.0394877839691385,2019,0.164380160787395
2019-07-05,0.0019,-6e-04,2.0584,0.7916,3.0584,1.7916,3.1369,-0.0250247059198572,-0.0400771538791257,2019,0.166592483092891
2019-07-08,0.0039,0.0024,2.0704,0.796,3.0704,1.796,3.1369,-0.0211992731677771,-0.037719674239177,2019,0.171142193776953
2019-07-09,0.005,0.0085,2.0857,0.8114,3.0857,1.8114,3.1369,-0.0163218464088749,-0.0294684954993572,2019,0.176997904745838
2019-07-10,0.0057,0.0024,2.1033,0.8157,3.1033,1.8157,3.1369,-0.0107112117058241,-0.0271645949421345,2019,0.183706792802889
2019-07-11,0.0069,0,2.1247,0.8157,3.1247,1.8157,3.1369,-0.00388918996461474,-0.0271645949421345,2019,0.191874369673229
2019-07-12,0.0099,0.0042,2.1556,0.8234,3.1556,1.8234,3.1556,0,-0.0230390055722247,2019,0.203673925932994
2019-07-15,-0.0029,6e-04,2.1466,0.8245,3.1466,1.8245,3.1556,-0.00285207250602115,-0.0224496356622375,2019,0.200183271547788
2019-07-16,-8e-04,-0.0078,2.1441,0.8103,3.1441,1.8103,3.1556,-0.00364431486880479,-0.0300578654093442,2019,0.19922312493055
2019-07-17,8e-04,0.0134,2.1466,0.8346,3.1466,1.8346,3.1556,-0.00285207250602115,-0.017038148306901,2019,0.200182503430494
2019-07-18,0.0031,0.0012,2.1564,0.8368,3.1564,1.8368,3.1564,0,-0.0158594084869268,2019,0.203903069191129
2019-07-19,0.0067,0.006,2.1774,0.8478,3.1774,1.8478,3.1774,0,-0.00996570938705543,2019,0.21196921975471
2019-07-22,-0.0064,0.0018,2.1572,0.8511,3.1572,1.8511,3.1774,-0.00635739913136524,-0.00819759965709388,2019,0.20421261674828
2019-07-23,0.0016,-0.0024,2.1623,0.8467,3.1623,1.8467,3.1774,-0.00475231321206016,-0.0105550792970425,2019,0.206139356935077
2019-07-24,0.0013,-0.0018,2.1665,0.8434,3.1665,1.8434,3.1774,-0.00343047774910299,-0.0123231890270039,2019,0.207707338099093
2019-07-25,0.0028,-0.0036,2.1755,0.8368,3.1755,1.8368,3.1774,-0.00059797318562349,-0.0158594084869268,2019,0.21108891864577
2019-07-26,0.001,0.006,2.1787,0.8478,3.1787,1.8478,3.1787,0,-0.00996570938705543,2019,0.212300007564416
2019-07-29,-0.0172,-0.0054,2.124,0.8379,3.124,1.8379,3.1787,-0.0172082926982728,-0.0152700385769396,2019,0.191448447434308
2019-07-30,-4e-04,-0.0114,2.1228,0.8169,3.1228,1.8169,3.1787,-0.0175858055179792,-0.0265216459494214,2019,0.190971868055334
2019-07-31,-0.0042,-0.014,2.1098,0.7915,3.1098,1.7915,3.1787,-0.0216755277314626,-0.0401307329618517,2019,0.185969786209502
2019-08-01,-0.004,-0.0043,2.0973,0.7837,3.0973,1.7837,3.1787,-0.0256079529367351,-0.0443099014144878,2019,0.181225907064664
2019-08-02,-0.0412,-0.0254,1.9695,0.7384,2.9695,1.7384,3.1787,-0.0658130682354422,-0.0685812258894128,2019,0.132559399693599
2019-08-05,0.0349,0.0191,2.073,0.7716,3.073,1.7716,3.1787,-0.0332525875357851,-0.0507929704243465,2019,0.172085722742906
2019-08-06,0.0034,-0.0012,2.0835,0.7694,3.0835,1.7694,3.1787,-0.0299493503633561,-0.0519717102443206,2019,0.176070814200232
2019-08-07,0.0117,0.0075,2.1195,0.7826,3.1195,1.7826,3.1787,-0.0186239657721711,-0.044899271324475,2019,0.189830842726375
2019-08-08,-0.0067,-0.0062,2.0987,0.7716,3.0987,1.7716,3.1787,-0.0251675213137447,-0.0507929704243465,2019,0.181858976080108
2019-08-12,0.0053,0.0069,2.1152,0.7837,3.1152,1.7837,3.1787,-0.0199767200427847,-0.0443099014144878,2019,0.188122828653333
2019-08-13,-0.0307,-0.0186,2.0195,0.7506,3.0195,1.7506,3.1787,-0.0500833674143518,-0.0620445777968281,2019,0.151647457813675
2019-08-14,0.0146,0.0032,2.0636,0.7561,3.0636,1.7561,3.1787,-0.03620977129015,-0.0590977282468924,2019,0.168461510697755
2019-08-15,0.021,0.0164,2.1281,0.7848,3.1281,1.7848,3.1787,-0.0159184572309435,-0.0437205315045006,2019,0.192999202422408
2019-08-16,0.0193,0.0012,2.1886,0.787,3.1886,1.787,3.1886,0,-0.0425417916845264,2019,0.21602408702916
2019-08-19,0.0114,0.0012,2.2248,0.7892,3.2248,1.7892,3.2248,0,-0.041363051864552,2019,0.229886761621293
2019-08-20,0.0134,0.0043,2.2681,0.797,3.2681,1.797,3.2681,0,-0.0371838834119159,2019,0.246367244227018
2019-08-21,-0.001,-0.0049,2.2648,0.7881,3.2648,1.7881,3.2681,-0.00100976102322448,-0.0419524217745393,2019,0.245120876982791
2019-08-22,-0.0264,-0.0136,2.1788,0.7638,3.1788,1.7638,3.2681,-0.0273247452648329,-0.0549721388769825,2019,0.212249685830446
2019-08-23,0.0098,0.0044,2.2098,0.7716,3.2098,1.7716,3.2681,-0.0178391114102996,-0.0507929704243465,2019,0.224129732751584
2019-08-26,0.0049,-6e-04,2.2254,0.7705,3.2254,1.7705,3.2681,-0.0130656956641474,-0.0513823403343335,2019,0.230127968442067
2019-08-27,-8e-04,0.0044,2.2229,0.7782,3.2229,1.7782,3.2681,-0.0138306661362871,-0.0472567509644235,2019,0.229143866067313
2019-08-28,0.0096,0.0087,2.2537,0.7937,3.2537,1.7937,3.2681,-0.00440622991952522,-0.0389519931418775,2019,0.240943647181559
2019-08-29,-0.0076,0.008,2.229,0.808,3.229,1.808,3.2681,-0.0119641381842661,-0.0312901843120446,2019,0.231512475462979
2019-08-30,0.0107,6e-04,2.2636,0.8091,3.2636,1.8091,3.2681,-0.00137694684985168,-0.0307008144020575,2019,0.244689658950433
2019-09-02,-0.0031,-0.0049,2.2533,0.8003,3.2533,1.8003,3.2681,-0.00452862519506747,-0.0354157736819546,2019,0.240831121007687
2019-09-03,0.0196,0.0135,2.3172,0.8246,3.3172,1.8246,3.3172,0,-0.0223960565795114,2019,0.265151410979438
2019-09-04,-0.0094,0.0085,2.2862,0.8401,3.2862,1.8401,3.3172,-0.00934523091764139,-0.0140912987569652,2019,0.253258987716231
2019-09-05,-0.011,0.0054,2.2499,0.85,3.2499,1.85,3.3172,-0.0202881948631377,-0.00878696956708103,2019,0.239473138851352
2019-09-06,-0.0079,0.003,2.2243,0.8556,3.2243,1.8556,3.3172,-0.0280055468467383,-0.00578654093441933,2019,0.229681301054427
2019-09-09,-0.0119,-0.0024,2.186,0.8511,3.186,1.8511,3.3172,-0.0395514289159533,-0.00819759965709388,2019,0.215048093571879
